canton_id,canton,sfo_commune_id,commune,income_tax_canton,income_tax_commune,income_tax_church_protestant,income_tax_church_roman_catholic,income_tax_church_christian_catholic,wealth_tax_canton,wealth_tax_commune,wealth_tax_church_protestant,wealth_tax_church_roman_catholic,wealth_tax_church_christian_catholic,profit_canton,profit_commune,profit_church,capital_canton,capital_commune,capital_church
2,BE,323,Bannwil,297.50,180.00,18.40,19.00,27.60,297.50,180.00,18.40,19.00,27.60,262.00,180.00,18.58,262.00,180.00,18.58
2,BE,302,Bargen (BE),297.50,184.00,23.00,20.00,28.00,297.50,184.00,23.00,20.00,28.00,262.00,184.00,22.57,262.00,184.00,22.57
2,BE,571,Beatenberg,297.50,198.00,24.15,20.70,23.00,297.50,198.00,24.15,20.70,23.00,262.00,198.00,23.74,262.00,198.00,23.74
2,BE,732,Bellmund,297.50,130.00,21.00,23.00,28.00,297.50,130.00,21.00,23.00,28.00,262.00,130.00,21.49,262.00,130.00,21.49
2,BE,861,Belp,297.50,140.00,18.40,19.00,27.60,297.50,140.00,18.40,19.00,27.60,262.00,140.00,18.53,262.00,140.00,18.53
2,BE,681,Belprahon,297.50,193.00,23.00,20.70,30.60,297.50,193.00,23.00,20.70,30.60,262.00,193.00,21.69,262.00,193.00,21.69
2,BE,972,Berken,297.50,110.00,17.00,19.00,27.60,297.50,110.00,17.00,19.00,27.60,262.00,110.00,17.21,262.00,110.00,17.21
2,BE,351,Bern,297.50,154.00,18.40,19.00,27.60,297.50,154.00,18.40,19.00,27.60,262.00,154.00,18.71,262.00,154.00,18.71
2,BE,973,Bettenhausen,297.50,155.00,17.00,19.00,27.60,297.50,155.00,17.00,19.00,27.60,262.00,155.00,17.28,262.00,155.00,17.28
2,BE,371,Biel/Bienne,297.50,163.00,23.00,23.00,28.00,297.50,163.00,23.00,23.00,28.00,262.00,163.00,23.06,262.00,163.00,23.06
2,BE,603,Biglen,297.50,190.00,23.00,19.00,27.60,297.50,190.00,23.00,19.00,27.60,262.00,190.00,22.50,262.00,190.00,22.50
2,BE,324,Bleienbach,297.50,145.00,17.50,19.00,27.60,297.50,145.00,17.50,19.00,27.60,262.00,145.00,17.69,262.00,145.00,17.69
2,BE,922,Blumenstein,297.50,175.00,23.00,19.50,23.00,297.50,175.00,23.00,19.50,23.00,262.00,175.00,22.81,262.00,175.00,22.81
2,BE,352,Bolligen,297.50,160.00,18.40,19.00,27.60,297.50,160.00,18.40,19.00,27.60,262.00,160.00,18.61,262.00,160.00,18.61
2,BE,791,Boltigen,297.50,190.00,23.00,13.77,23.00,297.50,190.00,23.00,13.77,23.00,262.00,190.00,22.27,262.00,190.00,22.27
2,BE,605,Bowil,297.50,184.00,20.70,19.00,27.60,297.50,184.00,20.70,19.00,27.60,262.00,184.00,20.62,262.00,184.00,20.62
2,BE,353,Bremgarten bei Bern,297.50,149.00,18.40,19.00,27.60,297.50,149.00,18.40,19.00,27.60,262.00,149.00,18.60,262.00,149.00,18.60
2,BE,606,Brenzikofen,297.50,186.00,18.40,19.00,23.00,297.50,186.00,18.40,19.00,23.00,262.00,186.00,18.46,262.00,186.00,18.46
2,BE,573,Brienz (BE),297.50,175.00,23.00,20.00,23.00,297.50,175.00,23.00,20.00,23.00,262.00,175.00,22.48,262.00,175.00,22.48
2,BE,574,Brienzwiler,297.50,164.00,23.00,20.00,23.00,297.50,164.00,23.00,20.00,23.00,262.00,164.00,22.47,262.00,164.00,22.47
2,BE,733,Brügg,297.50,169.00,20.00,23.00,28.00,297.50,169.00,20.00,23.00,28.00,262.00,169.00,21.01,262.00,169.00,21.01
2,BE,491,Brüttelen,297.50,190.00,18.00,20.00,28.00,297.50,190.00,18.00,20.00,28.00,262.00,190.00,18.56,262.00,190.00,18.56
2,BE,923,Buchholterberg,297.50,180.00,25.30,19.50,23.00,297.50,180.00,25.30,19.50,23.00,262.00,180.00,25.05,262.00,180.00,25.05
2,BE,404,Burgdorf,297.50,163.00,18.40,20.70,27.60,297.50,163.00,18.40,20.70,27.60,262.00,163.00,18.87,262.00,163.00,18.87
2,BE,863,Burgistein,297.50,195.00,18.40,19.50,23.00,297.50,195.00,18.40,19.50,23.00,262.00,195.00,18.50,262.00,195.00,18.50
2,BE,325,Busswil bei Melchnau,297.50,160.00,19.00,19.00,27.60,297.50,160.00,19.00,19.00,27.60,262.00,160.00,19.00,262.00,160.00,19.00
2,BE,403,Bäriswil,297.50,164.00,21.00,20.70,27.60,297.50,164.00,21.00,20.70,27.60,262.00,164.00,20.96,262.00,164.00,20.96
2,BE,533,Bätterkinden,297.50,180.00,21.00,19.00,27.60,297.50,180.00,21.00,19.00,27.60,262.00,180.00,20.69,262.00,180.00,20.69
2,BE,572,Bönigen,297.50,190.00,18.40,20.70,23.00,297.50,190.00,18.40,20.70,23.00,262.00,190.00,18.78,262.00,190.00,18.78
2,BE,382,Büetigen,297.50,155.00,20.00,20.00,28.00,297.50,155.00,20.00,20.00,28.00,262.00,155.00,20.03,262.00,155.00,20.03
2,BE,734,Bühl,297.50,155.00,18.36,20.00,28.00,297.50,155.00,18.36,20.00,28.00,262.00,155.00,18.59,262.00,155.00,18.59
2,BE,383,Büren an der Aare,297.50,164.00,19.70,20.00,28.00,297.50,164.00,19.70,20.00,28.00,262.00,164.00,19.80,262.00,164.00,19.80
2,BE,683,Champoz,297.50,170.00,23.00,23.00,30.60,297.50,170.00,23.00,23.00,30.60,262.00,170.00,23.00,262.00,170.00,23.00
2,BE,687,Corcelles (BE),297.50,194.00,25.00,20.70,30.60,297.50,194.00,25.00,20.70,30.60,262.00,194.00,23.68,262.00,194.00,23.68
2,BE,431,Corgémont,297.50,179.00,21.42,19.70,30.60,297.50,179.00,21.42,19.70,30.60,262.00,179.00,20.91,262.00,179.00,20.91
2,BE,432,Cormoret,297.50,204.00,25.00,19.70,30.60,297.50,204.00,25.00,19.70,30.60,262.00,204.00,23.45,262.00,204.00,23.45
2,BE,433,Cortébert,297.50,199.00,21.42,19.70,30.60,297.50,199.00,21.42,19.70,30.60,262.00,199.00,20.87,262.00,199.00,20.87
2,BE,690,Court,297.50,194.00,25.30,23.00,30.60,297.50,194.00,25.30,23.00,30.60,262.00,194.00,24.39,262.00,194.00,24.39
2,BE,434,Courtelary,297.50,214.00,25.00,19.70,30.60,297.50,214.00,25.00,19.70,30.60,262.00,214.00,23.19,262.00,214.00,23.19
2,BE,691,Crémines,297.50,194.00,25.00,20.70,30.60,297.50,194.00,25.00,20.70,30.60,262.00,194.00,23.04,262.00,194.00,23.04
2,BE,535,Deisswil bei Münchenbuchsee,297.50,89.00,19.55,19.00,27.60,297.50,89.00,19.55,19.00,27.60,262.00,89.00,19.49,262.00,89.00,19.49
2,BE,762,Diemtigen,297.50,180.00,23.00,23.00,23.00,297.50,180.00,23.00,23.00,23.00,262.00,180.00,23.00,262.00,180.00,23.00
2,BE,385,Diessbach bei Büren,297.50,180.00,20.00,20.00,28.00,297.50,180.00,20.00,20.00,28.00,262.00,180.00,20.07,262.00,180.00,20.07
2,BE,386,Dotzigen,297.50,185.00,20.00,20.00,28.00,297.50,185.00,20.00,20.00,28.00,262.00,185.00,20.10,262.00,185.00,20.10
2,BE,575,Därligen,297.50,185.00,15.00,20.70,23.00,297.50,185.00,15.00,20.70,23.00,262.00,185.00,15.85,262.00,185.00,15.85
2,BE,761,Därstetten,297.50,160.00,16.00,23.00,23.00,297.50,160.00,16.00,23.00,23.00,262.00,160.00,16.43,262.00,160.00,16.43
2,BE,952,Dürrenroth,297.50,189.00,23.00,19.00,27.60,297.50,189.00,23.00,19.00,27.60,262.00,189.00,22.77,262.00,189.00,22.77
2,BE,901,Eggiwil,297.50,180.00,18.40,27.00,27.60,297.50,180.00,18.40,27.00,27.60,262.00,180.00,18.72,262.00,180.00,18.72
2,BE,735,Epsach,297.50,170.00,16.10,20.00,28.00,297.50,170.00,16.10,20.00,28.00,262.00,170.00,16.60,262.00,170.00,16.60
2,BE,953,Eriswil,297.50,179.00,23.00,19.00,27.60,297.50,179.00,23.00,19.00,27.60,262.00,179.00,22.59,262.00,179.00,22.59
2,BE,924,Eriz,297.50,178.00,25.30,19.50,23.00,297.50,178.00,25.30,19.50,23.00,262.00,178.00,25.13,262.00,178.00,25.13
2,BE,492,Erlach,297.50,150.00,20.70,20.00,28.00,297.50,150.00,20.70,20.00,28.00,262.00,150.00,20.58,262.00,150.00,20.58
2,BE,763,Erlenbach im Simmental,297.50,164.00,23.00,23.00,23.00,297.50,164.00,23.00,23.00,23.00,262.00,164.00,23.00,262.00,164.00,23.00
2,BE,405,Ersigen,297.50,170.00,16.00,19.00,27.60,297.50,170.00,16.00,19.00,27.60,262.00,170.00,16.29,262.00,170.00,16.29
2,BE,692,Eschert,297.50,194.00,25.00,20.70,30.60,297.50,194.00,25.00,20.70,30.60,262.00,194.00,23.07,262.00,194.00,23.07
2,BE,372,Evilard,297.50,152.00,23.00,23.00,28.00,297.50,152.00,23.00,23.00,28.00,262.00,152.00,23.07,262.00,152.00,23.07
2,BE,925,Fahrni,297.50,178.00,24.15,19.50,23.00,297.50,178.00,24.15,19.50,23.00,262.00,178.00,23.92,262.00,178.00,23.92
2,BE,975,Farnern,297.50,179.00,20.70,19.00,27.60,297.50,179.00,20.70,19.00,27.60,262.00,179.00,20.52,262.00,179.00,20.52
2,BE,662,Ferenbalm,297.50,175.00,18.40,19.00,27.60,297.50,175.00,18.40,19.00,27.60,262.00,175.00,18.59,262.00,175.00,18.59
2,BE,493,Finsterhennen,297.50,180.00,23.00,20.00,28.00,297.50,180.00,23.00,20.00,28.00,262.00,180.00,22.20,262.00,180.00,22.20
2,BE,948,Forst-Längenbühl,297.50,170.00,22.80,19.50,23.00,297.50,170.00,22.80,19.50,23.00,262.00,170.00,22.64,262.00,170.00,22.64
2,BE,538,Fraubrunnen,297.50,175.00,18.40,19.00,27.60,297.50,175.00,18.40,19.00,27.60,262.00,175.00,18.52,262.00,175.00,18.52
2,BE,663,Frauenkappelen,297.50,160.00,18.00,19.00,27.60,297.50,160.00,18.00,19.00,27.60,262.00,160.00,18.19,262.00,160.00,18.19
2,BE,607,Freimettigen,297.50,180.00,18.40,19.00,27.60,297.50,180.00,18.40,19.00,27.60,262.00,180.00,18.47,262.00,180.00,18.47
2,BE,563,Frutigen,297.50,185.00,21.00,23.00,23.00,297.50,185.00,21.00,23.00,23.00,262.00,185.00,21.19,262.00,185.00,21.19
2,BE,494,Gals,297.50,139.00,13.50,20.00,28.00,297.50,139.00,13.50,20.00,28.00,262.00,139.00,15.49,262.00,139.00,15.49
2,BE,495,Gampelen,297.50,139.00,13.50,20.00,28.00,297.50,139.00,13.50,20.00,28.00,262.00,139.00,15.71,262.00,139.00,15.71
2,BE,866,Gerzensee,297.50,154.00,20.70,19.50,27.60,297.50,154.00,20.70,19.50,27.60,262.00,154.00,20.58,262.00,154.00,20.58
2,BE,326,Gondiswil,297.50,184.00,19.00,19.00,27.60,297.50,184.00,19.00,19.00,27.60,262.00,184.00,19.00,262.00,184.00,19.00
2,BE,976,Graben,297.50,180.00,17.00,19.00,27.60,297.50,180.00,17.00,19.00,27.60,262.00,180.00,17.34,262.00,180.00,17.34
2,BE,694,Grandval,297.50,174.00,25.00,20.70,30.60,297.50,174.00,25.00,20.70,30.60,262.00,174.00,23.19,262.00,174.00,23.19
2,BE,576,Grindelwald,297.50,169.00,18.40,20.70,23.00,297.50,169.00,18.40,20.70,23.00,262.00,169.00,19.01,262.00,169.00,19.01
2,BE,303,Grossaffoltern,297.50,169.00,18.40,20.00,28.00,297.50,169.00,18.40,20.00,28.00,262.00,169.00,18.58,262.00,169.00,18.58
2,BE,608,Grosshöchstetten,297.50,162.00,20.70,19.00,27.60,297.50,162.00,20.70,19.00,27.60,262.00,162.00,20.47,262.00,162.00,20.47
2,BE,841,Gsteig,297.50,130.00,15.30,13.77,23.00,297.50,130.00,15.30,13.77,23.00,262.00,130.00,15.08,262.00,130.00,15.08
2,BE,577,Gsteigwiler,297.50,193.00,18.40,20.70,23.00,297.50,193.00,18.40,20.70,23.00,262.00,193.00,18.78,262.00,193.00,18.78
2,BE,852,Guggisberg,297.50,189.00,23.00,19.00,27.60,297.50,189.00,23.00,19.00,27.60,262.00,189.00,22.65,262.00,189.00,22.65
2,BE,665,Gurbrü,297.50,190.00,21.85,19.00,27.60,297.50,190.00,21.85,19.00,27.60,262.00,190.00,21.06,262.00,190.00,21.06
2,BE,867,Gurzelen,297.50,183.00,25.30,19.50,23.00,297.50,183.00,25.30,19.50,23.00,262.00,183.00,24.97,262.00,183.00,24.97
2,BE,782,Guttannen,297.50,165.00,23.00,20.00,23.00,297.50,165.00,23.00,20.00,23.00,262.00,165.00,22.08,262.00,165.00,22.08
2,BE,578,Gündlischwand,297.50,200.00,18.40,20.70,23.00,297.50,200.00,18.40,20.70,23.00,262.00,200.00,18.89,262.00,200.00,18.89
2,BE,579,Habkern,297.50,185.00,23.00,20.70,23.00,297.50,185.00,23.00,20.70,23.00,262.00,185.00,22.83,262.00,185.00,22.83
2,BE,736,Hagneck,297.50,150.00,16.10,20.00,28.00,297.50,150.00,16.10,20.00,28.00,262.00,150.00,16.80,262.00,150.00,16.80
2,BE,406,Hasle bei Burgdorf,297.50,179.00,22.00,20.70,27.60,297.50,179.00,22.00,20.70,27.60,262.00,179.00,21.90,262.00,179.00,21.90
2,BE,783,Hasliberg,297.50,210.00,23.00,20.00,23.00,297.50,210.00,23.00,20.00,23.00,262.00,210.00,22.54,262.00,210.00,22.54
2,BE,927,Heiligenschwendi,297.50,189.00,20.00,19.50,23.00,297.50,189.00,20.00,19.50,23.00,262.00,189.00,19.94,262.00,189.00,19.94
2,BE,928,Heimberg,297.50,160.00,20.00,19.50,23.00,297.50,160.00,20.00,19.50,23.00,262.00,160.00,19.91,262.00,160.00,19.91
2,BE,977,Heimenhausen,297.50,155.00,17.00,19.00,27.60,297.50,155.00,17.00,19.00,27.60,262.00,155.00,17.27,262.00,155.00,17.27
2,BE,407,Heimiswil,297.50,184.00,23.00,20.70,27.60,297.50,184.00,23.00,20.70,27.60,262.00,184.00,22.90,262.00,184.00,22.90
2,BE,408,Hellsau,297.50,180.00,22.00,19.00,27.60,297.50,180.00,22.00,19.00,27.60,262.00,180.00,21.83,262.00,180.00,21.83
2,BE,610,Herbligen,297.50,190.00,18.40,19.00,23.00,297.50,190.00,18.40,19.00,23.00,262.00,190.00,18.45,262.00,190.00,18.45
2,BE,737,Hermrigen,297.50,180.00,16.10,20.00,28.00,297.50,180.00,16.10,20.00,28.00,262.00,180.00,16.73,262.00,180.00,16.73
2,BE,979,Herzogenbuchsee,297.50,165.00,17.00,19.00,27.60,297.50,165.00,17.00,19.00,27.60,262.00,165.00,17.44,262.00,165.00,17.44
2,BE,929,Hilterfingen,297.50,155.00,20.00,19.50,23.00,297.50,155.00,20.00,19.50,23.00,262.00,155.00,19.91,262.00,155.00,19.91
2,BE,409,Hindelbank,297.50,159.00,21.00,20.70,27.60,297.50,159.00,21.00,20.70,27.60,262.00,159.00,20.96,262.00,159.00,20.96
2,BE,580,Hofstetten bei Brienz,297.50,170.00,23.00,20.00,23.00,297.50,170.00,23.00,20.00,23.00,262.00,170.00,22.64,262.00,170.00,22.64
2,BE,931,Homberg,297.50,184.00,25.30,19.50,23.00,297.50,184.00,25.30,19.50,23.00,262.00,184.00,25.00,262.00,184.00,25.00
2,BE,932,Horrenbach-Buchen,297.50,170.00,25.30,19.50,23.00,297.50,170.00,25.30,19.50,23.00,262.00,170.00,25.23,262.00,170.00,25.23
2,BE,954,Huttwil,297.50,169.00,20.00,19.00,27.60,297.50,169.00,20.00,19.00,27.60,262.00,169.00,19.82,262.00,169.00,19.82
2,BE,609,Häutligen,297.50,145.00,20.70,19.00,27.60,297.50,145.00,20.70,19.00,27.60,262.00,145.00,20.59,262.00,145.00,20.59
2,BE,410,Höchstetten,297.50,175.00,22.00,19.00,27.60,297.50,175.00,22.00,19.00,27.60,262.00,175.00,21.78,262.00,175.00,21.78
2,BE,541,Iffwil,297.50,140.00,21.80,19.00,27.60,297.50,140.00,21.80,19.00,27.60,262.00,140.00,21.46,262.00,140.00,21.46
2,BE,980,Inkwil,297.50,175.00,17.00,19.00,27.60,297.50,175.00,17.00,19.00,27.60,262.00,175.00,17.31,262.00,175.00,17.31
2,BE,784,Innertkirchen,297.50,160.00,23.00,20.00,23.00,297.50,160.00,23.00,20.00,23.00,262.00,160.00,22.49,262.00,160.00,22.49
2,BE,496,Ins,297.50,163.00,18.00,20.00,28.00,297.50,163.00,18.00,20.00,28.00,262.00,163.00,18.55,262.00,163.00,18.55
2,BE,581,Interlaken,297.50,177.00,18.40,20.70,23.00,297.50,177.00,18.40,20.70,23.00,262.00,177.00,19.24,262.00,177.00,19.24
2,BE,739,Ipsach,297.50,159.00,21.00,23.00,28.00,297.50,159.00,21.00,23.00,28.00,262.00,159.00,21.65,262.00,159.00,21.65
2,BE,582,Iseltwald,297.50,185.00,18.40,20.70,23.00,297.50,185.00,18.40,20.70,23.00,262.00,185.00,18.62,262.00,185.00,18.62
2,BE,362,Ittigen,297.50,123.00,18.40,19.00,27.60,297.50,123.00,18.40,19.00,27.60,262.00,123.00,18.62,262.00,123.00,18.62
2,BE,868,Jaberg,297.50,149.00,18.50,19.50,23.00,297.50,149.00,18.50,19.50,23.00,262.00,149.00,18.64,262.00,149.00,18.64
2,BE,540,Jegenstorf,297.50,153.00,21.80,19.00,27.60,297.50,153.00,21.80,19.00,27.60,262.00,153.00,21.27,262.00,153.00,21.27
2,BE,738,Jens,297.50,190.00,20.00,20.00,28.00,297.50,190.00,20.00,20.00,28.00,262.00,190.00,20.02,262.00,190.00,20.02
2,BE,304,Kallnach,297.50,145.00,16.10,20.00,28.00,297.50,145.00,16.10,20.00,28.00,262.00,145.00,16.57,262.00,145.00,16.57
2,BE,564,Kandergrund,297.50,185.00,25.00,23.00,23.00,297.50,185.00,25.00,23.00,23.00,262.00,185.00,24.83,262.00,185.00,24.83
2,BE,565,Kandersteg,297.50,180.00,25.00,23.00,23.00,297.50,180.00,25.00,23.00,23.00,262.00,180.00,24.54,262.00,180.00,24.54
2,BE,305,Kappelen,297.50,160.00,16.00,20.00,28.00,297.50,160.00,16.00,20.00,28.00,262.00,160.00,16.40,262.00,160.00,16.40
2,BE,869,Kaufdorf,297.50,188.00,18.40,19.00,27.60,297.50,188.00,18.40,19.00,27.60,262.00,188.00,18.51,262.00,188.00,18.51
2,BE,870,Kehrsatz,297.50,164.00,23.00,19.00,27.60,297.50,164.00,23.00,19.00,27.60,262.00,164.00,21.91,262.00,164.00,21.91
2,BE,411,Kernenried,297.50,150.00,16.00,19.00,27.60,297.50,150.00,16.00,19.00,27.60,262.00,150.00,16.20,262.00,150.00,16.20
2,BE,611,Kiesen,297.50,154.00,18.40,18.00,23.00,297.50,154.00,18.40,18.00,23.00,262.00,154.00,18.36,262.00,154.00,18.36
2,BE,412,Kirchberg (BE),297.50,159.00,16.00,19.00,27.60,297.50,159.00,16.00,19.00,27.60,262.00,159.00,16.62,262.00,159.00,16.62
2,BE,872,Kirchdorf (BE),297.50,151.00,18.50,19.50,23.00,297.50,151.00,18.50,19.50,23.00,262.00,151.00,18.60,262.00,151.00,18.60
2,BE,354,Kirchlindach,297.50,155.00,18.40,19.00,27.60,297.50,155.00,18.40,19.00,27.60,262.00,155.00,18.56,262.00,155.00,18.56
2,BE,612,Konolfingen,297.50,159.00,20.70,19.00,27.60,297.50,159.00,20.70,19.00,27.60,262.00,159.00,20.47,262.00,159.00,20.47
2,BE,413,Koppigen,297.50,165.00,22.00,19.00,27.60,297.50,165.00,22.00,19.00,27.60,262.00,165.00,21.66,262.00,165.00,21.66
2,BE,566,Krattigen,297.50,175.00,25.00,23.00,23.00,297.50,175.00,25.00,23.00,23.00,262.00,175.00,24.75,262.00,175.00,24.75
2,BE,414,Krauchthal,297.50,179.00,19.50,20.70,27.60,297.50,179.00,19.50,20.70,27.60,262.00,179.00,19.65,262.00,179.00,19.65
2,BE,666,Kriechenwil,297.50,179.00,19.00,19.00,27.60,297.50,179.00,19.00,19.00,27.60,262.00,179.00,19.00,262.00,179.00,19.00
2,BE,355,Köniz,297.50,158.00,23.00,19.00,27.60,297.50,158.00,23.00,19.00,27.60,262.00,158.00,21.75,262.00,158.00,21.75
2,BE,435,La Ferrière,297.50,194.00,25.30,24.48,30.60,297.50,194.00,25.30,24.48,30.60,262.00,194.00,25.05,262.00,194.00,25.05
2,BE,723,La Neuveville,297.50,165.00,20.70,13.80,28.00,297.50,165.00,20.70,13.80,28.00,262.00,165.00,17.59,262.00,165.00,17.59
2,BE,613,Landiswil,297.50,185.00,23.00,19.00,27.60,297.50,185.00,23.00,19.00,27.60,262.00,185.00,22.90,262.00,185.00,22.90
2,BE,329,Langenthal,297.50,144.00,14.84,19.00,27.60,297.50,144.00,14.84,19.00,27.60,262.00,144.00,15.96,262.00,144.00,15.96
2,BE,902,Langnau im Emmental,297.50,194.00,18.40,27.00,27.60,297.50,194.00,18.40,27.00,27.60,262.00,194.00,19.28,262.00,194.00,19.28
2,BE,842,Lauenen,297.50,170.00,23.00,13.77,23.00,297.50,170.00,23.00,13.77,23.00,262.00,170.00,22.10,262.00,170.00,22.10
2,BE,667,Laupen,297.50,174.00,19.00,19.00,27.60,297.50,174.00,19.00,19.00,27.60,262.00,174.00,19.05,262.00,174.00,19.05
2,BE,903,Lauperswil,297.50,185.00,18.40,27.00,27.60,297.50,185.00,18.40,27.00,27.60,262.00,185.00,18.88,262.00,185.00,18.88
2,BE,584,Lauterbrunnen,297.50,184.00,23.00,20.70,23.00,297.50,184.00,23.00,20.70,23.00,262.00,184.00,22.35,262.00,184.00,22.35
2,BE,585,Leissigen,297.50,190.00,15.00,20.70,23.00,297.50,190.00,15.00,20.70,23.00,262.00,190.00,15.94,262.00,190.00,15.94
2,BE,387,Lengnau (BE),297.50,149.00,22.00,24.15,28.00,297.50,149.00,22.00,24.15,28.00,262.00,149.00,22.79,262.00,149.00,22.79
2,BE,792,Lenk,297.50,179.00,22.00,13.77,23.00,297.50,179.00,22.00,13.77,23.00,262.00,179.00,20.90,262.00,179.00,20.90
2,BE,388,Leuzigen,297.50,179.00,18.00,20.00,28.00,297.50,179.00,18.00,20.00,28.00,262.00,179.00,18.29,262.00,179.00,18.29
2,BE,740,Ligerz,297.50,168.00,16.83,23.00,28.00,297.50,168.00,16.83,23.00,28.00,262.00,168.00,17.82,262.00,168.00,17.82
2,BE,614,Linden,297.50,180.00,27.00,19.00,23.00,297.50,180.00,27.00,19.00,23.00,262.00,180.00,26.67,262.00,180.00,26.67
2,BE,331,Lotzwil,297.50,170.00,17.50,19.00,27.60,297.50,170.00,17.50,19.00,27.60,262.00,170.00,17.85,262.00,170.00,17.85
2,BE,696,Loveresse,297.50,194.00,23.00,23.00,30.60,297.50,194.00,23.00,23.00,30.60,262.00,194.00,23.00,262.00,194.00,23.00
2,BE,306,Lyss,297.50,160.00,18.40,20.00,28.00,297.50,160.00,18.40,20.00,28.00,262.00,160.00,18.87,262.00,160.00,18.87
2,BE,415,Lyssach,297.50,139.00,16.00,20.70,27.60,297.50,139.00,16.00,20.70,27.60,262.00,139.00,16.60,262.00,139.00,16.60
2,BE,497,Lüscherz,297.50,150.00,18.40,20.00,28.00,297.50,150.00,18.40,20.00,28.00,262.00,150.00,18.63,262.00,150.00,18.63
2,BE,586,Lütschental,297.50,150.00,18.40,20.70,23.00,297.50,150.00,18.40,20.70,23.00,262.00,150.00,18.68,262.00,150.00,18.68
2,BE,955,Lützelflüh,297.50,174.00,18.40,20.70,27.60,297.50,174.00,18.40,20.70,27.60,262.00,174.00,18.58,262.00,174.00,18.58
2,BE,332,Madiswil,297.50,165.00,18.40,19.00,27.60,297.50,165.00,18.40,19.00,27.60,262.00,165.00,18.47,262.00,165.00,18.47
2,BE,587,Matten bei Interlaken,297.50,188.00,18.40,20.70,23.00,297.50,188.00,18.40,20.70,23.00,262.00,188.00,18.99,262.00,188.00,18.99
2,BE,543,Mattstetten,297.50,148.00,21.80,19.00,27.60,297.50,148.00,21.80,19.00,27.60,262.00,148.00,21.35,262.00,148.00,21.35
2,BE,389,Meienried,297.50,100.00,19.70,20.00,28.00,297.50,100.00,19.70,20.00,28.00,262.00,100.00,19.74,262.00,100.00,19.74
2,BE,307,Meikirch,297.50,154.00,19.50,19.00,28.00,297.50,154.00,19.50,19.00,28.00,262.00,154.00,19.44,262.00,154.00,19.44
2,BE,390,Meinisberg,297.50,195.00,22.00,24.15,28.00,297.50,195.00,22.00,24.15,28.00,262.00,195.00,22.55,262.00,195.00,22.55
2,BE,785,Meiringen,297.50,180.00,23.00,20.00,23.00,297.50,180.00,23.00,20.00,23.00,262.00,180.00,22.13,262.00,180.00,22.13
2,BE,333,Melchnau,297.50,174.00,19.00,19.00,27.60,297.50,174.00,19.00,19.00,27.60,262.00,174.00,19.09,262.00,174.00,19.09
2,BE,741,Merzligen,297.50,145.00,20.00,20.00,28.00,297.50,145.00,20.00,20.00,28.00,262.00,145.00,20.00,262.00,145.00,20.00
2,BE,615,Mirchel,297.50,179.00,20.70,19.00,27.60,297.50,179.00,20.70,19.00,27.60,262.00,179.00,20.61,262.00,179.00,20.61
2,BE,437,Mont-Tramelan,297.50,204.00,25.00,25.00,30.60,297.50,204.00,25.00,25.00,30.60,262.00,204.00,25.00,262.00,204.00,25.00
2,BE,544,Moosseedorf,297.50,138.00,19.55,19.00,27.60,297.50,138.00,19.55,19.00,27.60,262.00,138.00,19.44,262.00,138.00,19.44
2,BE,700,Moutier,297.50,194.00,23.00,20.70,30.60,297.50,194.00,23.00,20.70,30.60,262.00,194.00,21.38,262.00,194.00,21.38
2,BE,356,Muri bei Bern,297.50,114.00,17.60,19.00,27.60,297.50,114.00,17.60,19.00,27.60,262.00,114.00,18.00,262.00,114.00,18.00
2,BE,742,Mörigen,297.50,125.00,16.10,20.00,28.00,297.50,125.00,16.10,20.00,28.00,262.00,125.00,16.90,262.00,125.00,16.90
2,BE,668,Mühleberg,297.50,140.00,19.00,19.00,27.60,297.50,140.00,19.00,19.00,27.60,262.00,140.00,19.02,262.00,140.00,19.02
2,BE,546,Münchenbuchsee,297.50,164.00,19.55,19.00,27.60,297.50,164.00,19.55,19.00,27.60,262.00,164.00,19.42,262.00,164.00,19.42
2,BE,669,Münchenwiler,297.50,150.00,20.70,19.00,27.60,297.50,150.00,20.70,19.00,27.60,262.00,150.00,20.24,262.00,150.00,20.24
2,BE,616,Münsingen,297.50,158.00,18.40,18.00,27.60,297.50,158.00,18.40,18.00,27.60,262.00,158.00,18.34,262.00,158.00,18.34
2,BE,498,Müntschemier,297.50,179.00,18.00,20.00,28.00,297.50,179.00,18.00,20.00,28.00,262.00,179.00,18.79,262.00,179.00,18.79
2,BE,670,Neuenegg,297.50,149.00,17.25,19.00,27.60,297.50,149.00,17.25,19.00,27.60,262.00,149.00,17.68,262.00,149.00,17.68
2,BE,743,Nidau,297.50,170.00,21.00,23.00,28.00,297.50,170.00,21.00,23.00,28.00,262.00,170.00,21.81,262.00,170.00,21.81
2,BE,981,Niederbipp,297.50,165.00,18.40,19.00,27.60,297.50,165.00,18.40,19.00,27.60,262.00,165.00,18.68,262.00,165.00,18.68
2,BE,617,Niederhünigen,297.50,170.00,20.70,19.00,27.60,297.50,170.00,20.70,19.00,27.60,262.00,170.00,20.58,262.00,170.00,20.58
2,BE,877,Niedermuhlern,297.50,179.00,27.50,19.00,27.60,297.50,179.00,27.50,19.00,27.60,262.00,179.00,26.98,262.00,179.00,26.98
2,BE,588,Niederried bei Interlaken,297.50,194.00,19.00,20.70,23.00,297.50,194.00,19.00,20.70,23.00,262.00,194.00,19.19,262.00,194.00,19.19
